Tenure,Complain,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice,PreferredPaymentMode,Gender,PreferedOrderCat,MaritalStatus
1.0,0,2.3658858095568807,151.17713618673147,1,1,0,4,0
11.0,0,11.0,254.36,0,4,1,1,1
0.0,1,2.5011479880383827,123.88786161623209,2,0,1,3,1
0.431112405097005,0,1.568887594902995,150.08662341268925,0,3,1,2,2
0.0,1,7.0,145.81,0,6,1,2,2
9.0,1,2.0,123.02000000000001,0,4,0,3,2
0.0,1,7.0,123.82279696005118,1,2,0,3,1
1.0,0,3.0,228.1944218791595,1,3,1,0,1
0.0,0,0.0,110.87677944290526,0,2,1,4,2
0.7062240938256092,0,1.0,143.97536930064163,0,3,1,4,2
13.0,0,1.1244975015492384,167.30323953362253,0,4,1,2,1
0.0,1,3.3629052991755577,157.74484045130745,1,5,1,2,2
1.0,0,3.0,222.70379061150513,1,4,0,2,1
8.30676699695736,0,0.6932330030426388,122.6268570823124,2,4,0,3,0
0.0,0,2.0,127.5315397396995,2,0,0,3,0
6.704345458387515,1,1.5913090832249706,150.32200762399222,0,1,1,4,1
20.0,0,1.0,150.87,1,4,1,4,2
8.199255136919843,1,3.5996275684599213,122.25672251718774,1,0,0,3,1
1.0,0,1.0,143.81215136079058,0,3,0,4,2
1.0,1,3.0,162.43,1,6,1,4,1
17.348275980901242,1,3.0,229.09689642100864,1,3,0,0,1
1.0,1,4.320459515402312,157.83205087909425,1,1,0,4,2
3.0,0,6.0,246.69,0,4,1,1,1
1.0,0,8.678113830954208,151.9275960954996,1,5,0,4,1
1.0,0,3.0,151.98307893167012,0,4,0,4,2
1.0,0,1.0,143.88390131063602,0,3,0,4,2
19.871289580913018,1,2.12871041908698,149.2684148239211,0,4,0,4,0
1.0,0,3.0,164.97631805650153,1,3,1,4,1
0.0,0,7.0,123.63112516621946,1,0,0,3,1
10.0,0,8.0,198.14,1,4,0,0,1
6.686836798170223,1,2.060510394510669,123.71750504173828,0,0,1,3,1
1.0,0,3.0,228.85856216255863,1,3,1,0,0
18.46606171086192,0,0.17797942971269332,125.9554301262621,2,4,1,3,1
0.0,0,2.991696073372452,134.08465019891145,2,0,1,3,1
8.082005797855325,1,3.5410028989276627,122.37045437608032,1,0,0,3,1
1.0,1,1.0,149.07848457439673,2,3,0,4,1
15.305017889570113,0,8.061003577914022,149.5355756349449,1,3,1,4,0
1.0943725715781665,1,2.0,123.89962774859461,2,0,1,3,0
0.0,0,0.1984910746053491,110.74723731882361,0,2,1,4,2
13.0,0,8.0,201.54,1,5,0,0,0
0.0,0,0.0,146.24997872773992,2,3,0,2,1
1.0,0,4.420265281129074,178.0979734718871,0,5,0,2,2
0.0,0,2.272949994731488,134.48714800295036,2,0,1,3,1
0.0,0,2.341425269604298,123.70951448382372,2,0,1,3,1
0.0,0,8.10244239201077,176.00405022856464,0,5,0,0,0
1.0,0,8.0,165.69683392269542,0,4,0,4,2
1.0,0,8.0,165.52750086049,0,4,0,4,2
0.0,0,7.0,197.13336495055503,1,3,1,1,1
1.0,0,9.87980717924366,201.33831708707476,0,5,0,0,0
5.0,0,3.0,218.55,0,5,1,2,2
2.7049670703132738,1,1.0,190.69722324199105,1,3,1,2,0
1.0,1,7.273040619327807,186.00757980694127,0,4,1,2,1
3.2912299959552356,1,0.0,127.90935052573816,2,4,0,3,1
0.29426673663711433,0,0.29426673663711433,147.57284128645313,2,3,0,2,1
9.0,0,0.0,120.86000000000001,2,2,1,2,0
1.1169341794311178,1,2.8830658205688824,162.25088764463894,0,4,0,4,2
1.0,1,1.0,152.6516890847109,0,4,0,4,1
1.0,1,2.0752176461749183,145.95194776491803,2,6,1,4,1
9.0,1,3.540149579539192,121.59653242440415,2,4,1,3,1
9.0,1,6.002167182827071,121.30724535601782,2,5,1,3,1
0.7171205684721935,1,1.2828794315278065,136.47419460878893,0,4,1,4,1
1.0,0,1.2877350019725131,207.18978602897462,1,4,0,0,1
17.216156441883637,0,7.643231288376727,123.82525782818038,2,2,1,3,1
0.0,0,2.242535554549282,128.38805688727885,2,0,0,3,1
3.8197106029427625,1,5.704927650735691,184.4431306237139,1,4,0,2,2
15.0,0,4.0,231.5,0,4,1,0,2
14.0,0,2.0,192.28,0,4,1,2,1
1.0,0,1.0,139.9559216372123,2,5,1,4,1
11.810864280507733,1,4.0,190.04844949307528,0,3,0,2,1
0.0,0,0.11955838885743009,127.18630284554862,2,4,0,3,2
3.188609024212712,1,0.3962030080709039,152.53848120322837,1,3,0,2,0
1.0,0,9.0,167.13,1,3,1,2,2
0.0,1,0.0,128.65957890601814,0,4,0,3,1
0.0,1,7.0,145.81,0,6,1,2,2
1.0,0,1.0,139.0417380086499,2,4,0,4,2
6.766152928949217,1,2.0,129.15304534212007,1,3,1,3,1
1.0,0,3.0,229.66429989233617,1,3,1,0,0
1.0,1,3.0,224.07,1,5,1,2,2
14.0,1,3.0,151.83,1,5,1,4,0
1.0,0,1.0,152.0987931200846,1,4,0,4,2
1.0,0,3.0,228.06,1,3,1,0,1
19.8327899259838,1,2.1672100740161993,149.28439218071674,0,4,0,4,1
0.0,1,2.0,137.37928436949053,2,5,1,4,1
1.0,0,1.0,151.9213987096689,1,4,0,4,2
1.0904983780377757,0,0.9547508109811121,192.28619864348337,1,4,1,1,2
9.0,0,0.21790870825201347,120.96023800579593,2,2,0,2,0
0.0,0,2.984823117713173,123.6618044835651,2,0,1,3,1
1.0,0,1.0,153.66979811887063,0,4,0,4,2
1.0,0,3.894146764122091,149.3094146764122,0,3,0,4,2
1.2539612119405679,1,3.0,148.76936398785077,2,3,1,4,0
1.0,0,1.0,148.93217433641613,2,3,1,4,1
0.0,1,0.6996899090587084,123.9170279081847,2,0,0,3,1
1.0,1,3.0,147.75,2,4,1,4,1
1.0,1,1.0,147.9733275579802,0,1,1,4,1
1.0,0,1.0,147.97816629134803,2,3,1,4,1
10.0,0,3.0,218.14003501239188,0,3,0,0,0
0.0,0,0.0,129.56,2,6,1,3,1
19.779988326910544,0,0.0,125.0276126069366,2,1,1,3,2
1.0,0,1.0,148.21050511724692,0,1,0,4,2
9.0,0,0.0,117.72219640582534,0,5,1,4,1
13.192293006229807,0,3.6384586012459614,230.72630140666635,0,4,1,0,1
21.0,0,1.0,149.6987537211123,0,1,1,4,1
1.0,0,1.0,139.7948299834245,1,3,0,4,2
0.0,0,1.5474494983668003,127.50043888964069,2,4,0,3,2
0.0,1,0.0,123.27865673128053,2,4,0,3,1
0.0,0,2.216499919154743,125.83215515603135,0,4,0,3,2
1.0,0,3.0,228.7177228937335,1,3,1,0,0
0.38305597261549806,0,5.850832082153506,206.53051436850782,1,4,0,0,0
6.682671348292684,0,14.453862921365854,261.4576883034068,0,4,1,1,1
0.22306206154275687,0,0.22306206154275687,146.0666725418519,2,4,0,2,1
0.12689115723577238,0,3.1268911572357725,157.6468325862943,1,4,1,2,2
1.0,0,3.0,211.88739783151,0,2,0,0,2
0.0,0,7.0,196.80757229083173,1,3,1,1,1
1.0,1,4.0,149.32,0,4,0,4,2
1.0,0,1.0,148.15150233561175,0,1,0,4,2
1.0,1,1.0,147.94318054151822,0,1,1,4,1
1.0,0,1.0,139.16825717381843,2,4,0,4,2
0.0,1,2.0,128.0,2,0,0,3,1
9.0,1,0.7820507692637583,121.19358944617298,2,4,0,3,0
1.0,1,7.240070740487567,185.99207427751196,0,3,1,2,1
1.0,1,1.0,147.85,0,1,1,4,2
8.578506590901512,0,6.231402636360604,204.40512772909582,1,3,0,0,1
9.0,0,0.0,120.19526000669246,1,4,0,3,1
0.0,0,4.0,134.79,0,1,1,3,2
0.0,1,3.563480254612541,124.22249628020296,2,0,1,3,1
8.978863531559263,0,3.0317047026611053,201.00079338409063,1,4,1,0,0
0.0,1,1.4255632441277943,123.82190988093954,2,0,1,3,1
1.0,0,3.0,167.05147175590088,1,3,1,2,1
1.0,1,1.0,149.13,2,5,1,4,0
9.0,0,0.0,120.86000000000001,2,2,1,2,0
18.0,1,8.0,236.95,1,5,1,1,2
0.0,0,2.0,142.4576545679359,2,3,1,2,1
0.0,0,0.0,123.77000000000001,2,0,1,3,1
1.0,1,2.7939293858599648,185.89076606117473,1,4,1,2,0
9.0,1,2.0,121.9426289921352,0,2,0,3,2
0.0,0,44.03213622815296,205.98176749254839,1,3,1,0,0
5.0,1,2.0,127.59,0,0,1,3,1
0.0,0,7.156035811339977,153.88285704873135,0,4,1,2,1
1.0,0,3.0,178.4485663140414,1,1,1,2,1
0.35833465667167375,0,5.5666613733133055,233.55582393763112,1,3,1,0,1
18.738677334209726,0,4.3484302210536985,176.40923445397308,1,3,1,2,1
0.0,0,7.0,140.12338548403267,0,4,0,4,2
14.817327615760332,1,7.086638078801659,150.0155326930121,1,4,1,4,0
1.0,0,1.0,139.1655839546944,2,4,0,4,2
1.0,0,1.0,148.1462349612396,0,1,0,4,1
0.0,0,3.238116388137556,133.58948024043664,2,0,0,3,1
0.0,0,0.43698870451563576,125.71706223260634,0,0,1,3,1
1.0,0,8.0,148.62,2,1,1,4,2
1.0,0,3.0,211.89729012091877,0,2,0,0,2
1.0,0,3.0,212.19352503890204,0,2,0,0,2
1.0,1,3.0,146.74,0,1,0,4,2
1.0,0,3.0,155.29131919942802,0,4,0,4,1
1.7377163947022227,0,6.4207612017659255,242.23413887329886,0,3,1,0,1
9.0,1,0.0,122.89813457312147,1,0,1,3,1
0.0,0,4.0,142.0,2,3,0,4,2
10.18261495869038,0,10.376395726088463,291.4234998183184,1,5,0,5,1
0.0,0,0.0,127.51989975147646,0,4,0,3,1
1.0,0,4.345839845713901,155.09109258091374,0,2,1,4,2
1.0,1,1.0,153.10354771590002,0,4,0,4,1
4.996329349924373,1,0.6642195666162491,128.30473345762684,2,4,0,3,1
1.0,0,1.9281018355097865,191.9880402841512,0,4,0,2,2
9.0,0,0.0,120.20327065087656,0,4,1,3,1
9.0,1,0.0,122.89927616009031,0,1,1,3,1
0.0,0,8.478285090869047,145.29761971634542,0,3,0,2,2
1.0,1,3.975399306225839,149.03725078146115,2,3,1,4,1
9.0,0,0.0,114.53737756842122,0,3,0,4,2
1.0,1,1.0,148.38546667480182,1,1,1,4,1
1.0,0,2.386670307469413,155.1493348806745,1,5,1,4,1
0.0,1,6.351764102617903,161.08472882056554,0,4,1,2,1
0.0,0,0.4629601918259765,123.4745356930356,0,0,0,3,2
1.0,1,3.0,159.41,1,1,1,4,2
9.0,0,0.0,115.55000000000001,1,6,1,4,1
0.0,0,0.0,200.48,0,3,1,0,1
10.27860822116825,0,1.9589561658761876,167.85360695889418,0,4,0,2,0
0.0,1,2.0,123.3929060299998,2,0,1,3,1
1.0,0,1.0,145.20004586301286,0,3,1,4,1
1.0,0,1.0,139.19849045786435,2,4,0,4,2
5.444115246496333,1,1.1117695070073355,126.15994890628181,0,0,1,3,1
0.0,0,2.0,124.68994658517268,0,0,0,3,1
1.0,0,2.063322047528966,151.03443254332703,0,3,1,4,1
19.462217065258624,0,4.302263477931012,124.03710389136207,2,1,1,3,1
9.0,1,7.278099515066357,121.62048694077127,1,4,0,3,1
8.566087508272242,0,3.6508687375916384,201.79745110903457,1,4,1,0,0
9.0,0,4.423989308151918,120.4935983962228,2,2,1,3,2
1.0,0,3.0,165.31,1,3,1,4,0
6.970844813977911,1,2.912534441933733,123.44769742672098,0,0,1,3,1
9.0,1,0.0,116.68136421882375,1,4,1,4,1
19.843716290450224,0,1.3125674190995524,150.67620820015827,1,4,0,4,1
1.0,1,5.0,151.57,1,1,0,4,2
13.0,0,2.036552352895293,167.6324277999844,0,2,1,2,0
0.0,0,2.0,139.91285722988206,1,2,1,4,1
1.0,0,1.0,135.9998968985037,2,3,1,4,2
1.0,0,1.6353893950943243,154.5266753935698,0,1,1,4,1
1.0,1,1.0,136.18,0,4,1,4,2
7.262342966780945,0,6.0,204.80950628132877,1,3,0,0,1
9.0,0,2.0,120.44,2,0,0,3,2
9.0,0,0.0,120.64843915474611,1,4,0,3,1
1.0,1,3.0,179.4,1,3,1,2,1
15.0,0,7.535386831191029,149.5170773662382,1,3,1,3,0
1.0,0,1.0,151.44035544676393,1,3,0,4,2
0.0,1,2.0,145.76412271794976,1,4,0,2,0
0.0,1,1.2856995940447646,123.84428806495282,2,0,1,3,1
0.0,0,2.0,141.76665194501345,2,3,0,2,1
1.0,0,3.0,174.11701699058,0,3,1,2,1
0.04305240271566857,0,1.9569475972843313,137.24489292452395,2,4,1,4,2
1.0,0,9.43807227271113,170.27932288408357,0,3,0,2,2
0.0,0,3.3982277939580117,123.94477717783103,2,0,1,3,1
0.0,0,8.887807664639823,145.48395248741113,0,3,0,2,2
1.0,0,3.0,227.78547403304134,0,3,1,0,1
18.367780064555117,0,3.0,227.17898137307844,1,2,0,0,0
0.0,0,3.9838817933157604,142.0026595041029,2,3,0,3,1
3.0,1,1.0,177.38,1,3,0,2,0
0.0,0,3.5257110680445773,141.49962517678702,2,3,0,4,2
0.0,1,4.0,153.04,0,5,1,2,2
0.0,0,7.231871821619118,141.13911464988865,0,3,0,3,2
1.0,0,1.0,144.68438426253195,0,3,1,4,1
1.0,0,1.0,144.77043596983677,0,3,1,4,1
21.0,0,3.0,228.12,1,3,0,0,0
0.0,1,0.0,123.26240456162202,2,4,0,3,0
0.0,0,6.176846184392238,153.34475846581492,0,4,1,2,1
1.0,0,1.0,145.6996490321677,1,4,0,4,0
0.0,1,7.0,139.19,0,4,0,4,2
1.0,0,1.1156448495442466,150.61918392708202,1,1,0,4,1
1.0,1,8.559405425727357,145.64737673704445,0,4,0,4,0
0.828488133895241,0,0.828488133895241,148.34828488133894,2,6,1,3,1
0.8614620124171353,1,1.42569199172191,162.04639885018204,1,5,1,2,1
6.303304888563251,1,2.393390222873497,151.61335825882634,0,2,1,4,1
0.0,1,1.0,123.88999999999999,2,0,1,3,2
9.0,0,2.467793862944407,120.68325280873108,2,0,0,3,1
0.0,0,2.0,138.94,0,1,1,4,2
1.0,1,3.0,159.6071540811237,1,2,1,4,0
1.0,0,3.0,228.06,1,3,1,0,1
7.0,1,1.1188529439753854,130.35129043802772,1,4,1,3,1
0.0,1,6.602786159510636,158.14986069202448,1,4,1,2,2
7.941981984180333,0,8.470990992090167,244.71320720632787,0,4,1,0,1
0.0,1,7.0,236.10000000000002,1,3,1,0,0
0.0,0,0.0,146.6788063089599,2,3,0,2,1
0.0,0,3.56037853696599,126.75683912178944,2,1,0,3,1
9.0,0,5.007131533245843,120.5791442160105,1,2,0,3,1
3.2354716462044126,0,7.0,193.983869840779,0,4,1,1,2
1.0,1,3.0,147.41568670489957,0,1,0,4,2
20.569016098079178,0,1.0,150.25546261407447,1,2,1,4,2
0.0,0,0.0,127.41109820174334,2,5,0,3,2
1.0,0,1.0,143.12582888906113,0,4,1,4,1
0.0,0,7.0,123.65737231534041,0,0,0,3,1
8.774238634447396,0,3.3386420483289045,201.39571943551653,1,4,1,0,0
9.0,0,0.0,120.63962353818486,0,0,1,3,2
1.0,0,3.496895518500049,159.36173850963996,1,3,1,4,0
1.0,1,7.083057951799084,185.5232187458044,0,4,1,2,2
0.0,1,0.0,127.66055466518213,0,4,0,3,1
1.0,0,1.0,147.90220050564687,0,1,0,4,2
16.607480194353545,1,2.3037400971767727,173.3012630761218,0,5,0,2,1
1.0,0,1.0,139.0582819764005,2,4,0,4,2
1.0,0,1.0,148.1065020069358,0,1,0,4,1
1.0,1,8.0,183.13,1,4,1,2,2
1.0,1,2.380811443822144,159.4047083486524,1,3,1,4,0
1.0,0,3.0,228.18529648125883,1,3,1,0,1
9.0,1,7.0,121.97081481848727,2,4,0,3,1
1.0,0,8.0,200.4739413137135,0,5,0,0,2
12.159624901432167,0,2.521125295703498,143.54873456235882,0,4,1,2,2
0.0,0,0.6712465459558234,126.00698725821691,0,0,1,3,0
0.0,0,0.15361488213856256,125.50323765691371,0,0,0,3,2
12.060022889861234,1,2.0,125.87122334765847,2,4,1,3,1
1.0,0,1.0,152.73280417826857,0,4,0,4,2
0.0,0,1.0517484622099207,125.56142698593145,2,1,0,3,1
0.0,0,0.3046023557741905,158.10994955721904,0,1,0,2,1
1.0,1,8.735484196011162,151.0876138523526,1,5,0,4,2
10.600536738767865,0,6.440214695507146,177.44685219327843,1,4,0,0,0
1.0,0,1.0,150.71831044406684,0,3,0,4,2
1.0,0,1.0,152.83419071983818,0,4,0,4,1
0.0,0,2.0,128.07966118249908,1,0,0,3,0
1.0,1,1.0,148.96331544957513,2,5,1,4,0
1.0,0,1.0,148.2828034222284,2,3,1,4,1
2.9806262345180645,1,3.0,149.02750392126416,2,3,1,4,0
9.0,0,4.857955090915057,120.70784041817646,2,1,0,3,1
0.0,0,0.0,124.15341846312032,0,4,0,3,1
7.106487929652594,0,5.106487929652594,179.4264600735534,1,3,0,0,1
5.655153562410803,1,2.563230958392798,156.44586074936876,0,4,0,4,1
13.0,0,3.6862934879479345,167.87764478144626,0,3,1,2,1
0.0,0,7.0,123.8606805252069,2,3,0,3,2
0.0,0,2.0,123.91469347062883,0,0,0,3,2
0.36411277501049943,1,1.0,159.05804842299705,1,3,1,2,0
8.132430031505233,1,3.5662150157526167,122.32154286943991,1,0,0,3,1
0.0,0,8.98748505794706,176.3779230809189,0,4,0,0,1
1.0,0,8.061885701680476,165.91983255516783,0,3,0,3,2
11.787792352910092,0,7.0,187.02976611767193,1,3,0,1,1
9.301785060655504,1,1.6982149393444952,154.1213394055465,1,4,1,2,2
1.0,0,5.0,156.77145294445936,0,1,0,4,2
1.0,1,3.0,223.54,1,5,0,2,2
0.5131830837567788,0,1.5395492512703364,167.33973633832485,1,3,1,2,1
0.0,1,7.0,161.02193295649025,1,4,1,2,0
1.0,1,7.720411641311916,158.2623213161991,1,1,0,4,1
1.0,0,12.537025235636673,152.1960173973855,1,4,0,4,2
4.183316759554714,1,12.8566434633766,237.33826176082817,0,3,1,0,1
0.0,0,37.57228482869189,205.62647566557803,1,3,1,0,0
1.0,0,4.0,154.6,1,3,1,4,2
15.778165202229589,0,7.703057996284018,298.486314376104,1,4,0,5,0
10.0,0,3.0,218.11948881197284,0,3,0,0,0
0.0,1,2.0,134.43068073631773,2,0,1,3,1
1.0,0,4.613501169531664,151.47917277483992,0,1,0,4,1
1.0,0,3.0,228.10752563668197,1,3,1,0,1
1.0,0,1.0,153.37669560225552,0,4,0,4,2
1.0,1,3.0,224.37644951190117,0,5,0,0,1
0.279745967769071,0,0.279745967769071,147.58257020159473,2,3,0,2,1
1.0,1,4.668001705762235,183.00112143284028,1,5,1,2,2
1.0,0,1.0,148.51,0,5,0,4,1
1.0,0,1.0,138.9597542072588,2,4,0,4,2
1.0,0,1.0,138.93,2,4,1,4,2
15.362353848874525,0,7.272470769774905,124.27758566087462,2,3,1,3,1
9.0,0,0.48439118560084926,121.72217487523133,2,4,0,3,0
10.83716665819553,0,7.0,187.79026667344357,1,3,0,1,1
12.788950527865667,1,5.341712895899251,186.95295827983145,0,4,0,1,2
1.0,1,1.0,148.99297503169117,2,3,0,4,1
1.0,0,8.20858836774105,166.10907899438595,0,3,0,3,2
1.0,0,2.407215986249433,172.84036079931246,1,3,0,3,1
1.0,0,3.0,178.24178394658063,1,4,0,2,2
1.0,0,3.4525851596202743,154.194913018119,0,3,0,4,1
0.0,0,0.7339053770018694,110.30819759085847,0,2,1,4,2
1.0,0,1.0,140.08214567424767,2,5,1,4,1
9.0,1,2.0,122.2618761864515,0,2,0,3,2
0.0,0,0.25113115727450275,200.3569457329355,0,3,0,0,1
9.0,1,0.0,120.95310143692473,2,6,1,3,2
0.6905737806954177,0,0.0,127.2670389360078,2,4,0,3,1
9.0,0,0.0,114.02548711471157,1,4,0,4,2
0.0,0,0.6750649317676378,198.66529090701363,0,4,0,0,1
0.0,1,4.591446373013362,158.25042768134932,1,4,1,2,2
6.246519905637983,1,0.739559716913949,124.13580608964392,0,0,1,3,1
1.0,0,3.0,223.50644577804027,1,4,0,2,1
1.0,0,3.6551823922538302,159.27309786033786,1,3,1,4,1
1.0,1,3.0,148.73,2,3,1,4,1
5.3119119055367054,1,1.3761761889265895,126.58564366417181,0,0,1,3,1
1.0,1,3.0,224.00528089656012,1,5,0,2,2
5.333411441996037,1,2.777725705335975,156.42333880093972,0,4,0,4,1
7.0,0,5.0,179.78,1,3,0,0,0
6.0,0,3.0,153.3513526987655,0,4,0,2,1
16.047397448641632,0,7.418958979456653,149.1963309204771,2,2,1,2,1
1.0,1,3.0,147.88828544214093,2,3,1,4,1
12.636746365376199,1,4.0,191.14687266595035,0,2,0,2,1
10.0,0,3.0,225.96,1,5,1,0,1
0.045294643613077445,1,1.0,159.14731749978833,1,3,1,2,1
15.687228281230466,0,3.656385859384767,230.80589943595723,0,4,1,0,2
9.0,0,0.0,113.77195179345132,0,4,0,4,2
1.0,0,3.0,163.94,0,1,1,4,2
1.0,1,1.0,148.98349392464058,2,3,0,4,1
0.0,0,2.9897564134093346,129.58361026145494,2,0,0,3,1
0.0,1,2.0,137.4236955202487,1,5,1,4,1
0.0,1,0.44452825305015964,123.61781884399457,2,0,1,3,2
1.0,0,8.0,148.62,2,1,1,4,2
1.0,0,9.76543970439911,201.16364931474513,0,4,0,0,0
1.0,0,3.0,165.0783853635376,0,2,1,4,1
14.055415019231058,1,1.0554150192310576,208.86366060589754,1,4,1,0,1
19.761675876213662,0,1.4766482475726748,150.57447808650494,1,4,0,4,1
1.0,1,3.0,224.01320087290213,0,5,0,1,1
9.0,0,2.724196250894077,120.81658205046492,2,0,0,3,1
0.0,0,2.0,124.22,0,0,0,3,2
1.0,1,3.0,153.86,0,4,0,4,0
0.0,0,2.0,127.41999999999999,2,1,0,3,0
3.6606742346103536,1,0.5535580782034513,152.6014232312814,1,3,0,3,0
0.0,0,0.0,123.84548057220391,0,4,0,3,1
1.0,1,3.0,223.86124939991785,0,5,0,1,1
1.0,0,5.0,156.51928907416334,0,1,0,4,2
0.0,1,1.7102775543700401,158.54916130324176,1,4,1,2,1
1.0,0,4.952935011171802,166.96023008444018,1,3,0,4,1
19.0,1,3.0,149.63,1,4,0,4,0
1.0,0,3.0,179.08201059327624,1,2,1,2,1
1.0,1,1.0,149.6321613772347,1,4,0,4,2
9.0,1,2.0,122.99312244154164,0,4,0,3,1
15.206384331229335,0,3.0,208.2854488102194,0,4,1,0,2
19.47639945284739,0,2.0472010943052235,150.22073532153075,1,4,0,4,1
1.0,1,8.0,158.4571774294703,0,3,0,4,1
0.0,0,2.0,140.11220097531555,2,3,1,4,0
0.0,1,5.523303054452775,124.0045626206277,0,0,0,3,0
19.219964078245535,0,6.5850269413158475,202.84113715797278,1,2,0,0,1
7.0,1,3.0,123.41999999999999,0,0,1,3,1
0.0,0,7.0,140.84,0,4,0,4,2
1.0,0,1.0,147.3273047404304,2,4,0,4,0
0.0,0,4.192590507889635,135.20501037910924,2,0,1,3,0
1.0,1,8.488361417480986,150.36601533904448,1,4,0,4,2
21.0,0,3.0,228.12,1,3,0,0,0
0.28783129885160585,1,0.5756625977032117,185.2140096776996,1,4,0,0,1
13.0,0,1.2798143403345097,167.33223201019578,0,4,1,2,1
8.927646321756948,1,3.9638231608784738,121.55018306789574,1,0,0,3,1
1.0,1,1.0,149.0246374859439,2,5,1,4,1
6.151775409851102,1,0.45532622955330615,124.22581336064145,0,0,1,3,1
2.220846763339016,1,1.0,191.40645949170835,1,3,1,2,0
0.9439282834764579,1,1.056071716523542,145.73158924252147,2,4,0,3,1
1.0,0,3.0,151.21487435588523,0,3,0,4,1
1.0,1,4.98919015265466,151.57772904085192,1,1,0,4,1
0.0013462709565636999,0,7.004038812869691,206.08367252650413,1,4,0,0,0
9.243798460425099,0,3.0,227.41946897137956,1,4,1,0,1
0.8566046299891075,0,0.8566046299891075,206.10094643646136,1,4,1,0,1
1.0,1,2.981613857848403,186.29991821010952,1,4,1,2,1
21.0,0,1.0,149.33057397748954,0,2,1,4,1
7.0,0,4.0,178.46,1,5,0,2,2
1.0,1,8.0,148.36360115667367,2,4,0,4,2
21.0,0,3.0,228.12,1,3,0,0,0
1.0,1,3.0,147.99784943419033,2,3,1,4,1
7.251080103665168,0,6.0,204.8099567958534,1,3,0,0,0
1.0,1,3.0,153.30063428601147,0,3,0,4,1
11.637001922860673,1,0.6370019228606738,153.38957873091195,1,4,1,0,1
0.0,1,2.0,198.6571271170338,0,5,0,1,1
10.0,0,3.0,219.29626512898884,0,3,1,0,0
1.0,0,8.0,148.62,2,1,1,4,2
0.9969092185893553,0,0.9969092185893553,148.3499690921859,2,6,1,3,1
0.18345240115022932,0,3.8165475988497706,152.9592809434939,0,5,0,2,2
9.0,0,0.0,114.03958169705575,1,4,1,4,2
1.0,1,4.177250857174821,178.59946941712113,0,4,1,2,1
0.0,0,2.873613577594333,129.32447759915564,2,0,0,3,1
1.0,1,1.0,149.047979506286,2,3,1,4,1
8.245464564585667,0,2.622732282292833,122.39944472670605,2,4,1,3,1
10.0,1,3.0,218.49,0,4,1,0,0
1.315968676986512,1,2.684031323013488,179.08087163624361,1,3,0,2,1
9.0,1,3.0,121.66,2,4,1,3,2
8.893078926628988,1,13.664732803094314,262.4397969443249,0,4,1,1,2
1.0,1,2.3271528665114554,152.96635764332555,1,3,0,4,1
9.0,1,2.0,123.02000000000001,0,4,0,3,2
5.029603979112744,0,2.522202984334558,177.92799307436044,1,4,0,2,1
17.0,0,3.0,227.71278124472445,1,2,0,0,1
17.416577740728172,0,3.777896345695772,151.17410175073155,1,3,1,2,1
0.0,0,2.0,141.95668818884536,2,3,0,2,1
0.7760843965296651,0,7.0,196.44346425411462,0,4,1,2,1
0.0,0,2.8159663144218743,127.0732143163707,2,1,0,3,1
1.0,0,3.0,166.99487993077102,1,3,1,2,1
1.0,0,3.0,229.0,1,3,1,0,0
1.0,1,3.0,159.41,1,1,1,4,2
1.0,1,3.5466963282963397,148.825898997843,0,4,0,4,2
7.320359295593024,0,4.480538943389535,177.60784427372255,1,4,0,1,1
1.0,0,1.2549713602804924,154.64840916471024,0,1,1,4,1
1.7991746092656835,0,1.0,145.47784730271417,0,4,1,4,0
4.0,0,7.0,193.55,0,5,1,2,2
9.0,0,0.0,119.0135656048513,0,4,1,3,1
4.187245445566248,0,6.593622722783124,246.2151018217735,0,4,1,0,1
2.982907135685584,0,3.9914535678427923,164.05085396883965,1,3,1,4,1
9.0,0,0.0,120.22097417534277,0,4,1,3,1
13.0,0,3.215230318175012,167.934172361819,0,1,1,2,0
0.0,0,2.0,127.42932650317667,1,1,0,3,1
14.0,0,2.789037498948109,192.54827274964236,0,3,1,2,1
19.768454471935,0,3.0,225.57569707504618,1,2,0,0,1
0.0,0,2.512592502228167,134.04750616681523,2,0,1,3,1
1.0,0,1.0,139.7498367604072,1,3,0,4,2
9.0,1,2.0,122.75,2,4,1,3,1
1.0,0,5.746364444485962,145.80827199996264,2,1,0,4,1
1.0,1,7.7563342695828865,186.53415098306203,0,3,1,2,1
9.163334551720192,0,6.754998172419711,189.23631649000058,0,3,0,2,1
0.0,1,1.8485741415893224,128.83501473336224,0,4,0,3,0
0.0,1,1.6741765392295154,123.78213175372326,2,0,1,3,1
0.0,1,0.12777465278999045,123.9685002812489,2,0,0,3,1
0.0,0,2.557633466897581,128.63564095783673,2,0,0,3,1
0.0,0,1.9150601814869337,124.17880418802116,0,0,0,3,2
0.0,0,2.0,127.6,2,5,0,3,2
1.0,1,1.0,149.04875650405992,2,4,0,4,1
1.0,0,3.0,223.60453086400975,0,3,1,0,1
0.12736947344788108,0,7.127369473447881,153.28295643190745,0,4,0,2,1
0.12627113710773186,0,3.873728862892268,152.9844406996726,0,5,0,2,2
0.0,0,0.37313103535147185,148.1030617925518,1,6,1,2,0
1.0,1,1.1514914507937681,158.93756675130163,1,3,1,4,0
6.0,0,3.0,153.05921724804486,0,4,0,2,1
